Pieza	Peso	Largo	Calibre	Calidad
6199	4.705	0.635	4.5-5.5	Premium
6200	4.8	0.6858	4.5-5.5	Premium
6201	5.32	0.635	4.5-5.5	Premium
6202	5.355	0.6858	4.5-5.5	Premium
6203	5.305	0.6858	4.5-5.5	Premium
6204	4.685	0.6604	4.5-5.5	Premium
6205	4.54	0.635	4.5-5.5	Premium
6206	5.005	0.6858	4.5-5.5	Premium
6207	4.59	0.635	4.5-5.5	Premium
6208	5.035	0.635	4.5-5.5	Premium
6209	5.255	0.6604	4.5-5.5	Premium
6210	5.125	0.7112	4.5-5.5	Premium
6211	4.58	0.6604	4.5-5.5	Premium
6212	4.735	0.6604	4.5-5.5	Premium
6213	4.63	0.7112	4.5-5.5	Premium
6214	5.11	0.6858	4.5-5.5	Premium
6215	4.78	0.6858	4.5-5.5	Premium
6216	4.9	0.6858	4.5-5.5	Premium
6217	5.295	0.6858	4.5-5.5	Premium
6218	4.865	0.6096	4.5-5.5	Premium
6219	4.78	0.635	4.5-5.5	Premium
6220	4.735	0.6096	4.5-5.5	Premium
6221	4.595	0.6604	4.5-5.5	Premium
6222	4.51	0.6858	4.5-5.5	Premium
6223	4.635	0.6604	4.5-5.5	Premium
6224	5	0.6858	4.5-5.5	Premium
6225	5.22	0.6858	4.5-5.5	Premium
6226	5.375	0.7112	4.5-5.5	Premium
6227	5.2	0.635	4.5-5.5	Premium
6228	4.575	0.635	4.5-5.5	Premium
6229	4.815	0.7112	4.5-5.5	Premium
6230	5.11	0.7112	4.5-5.5	Premium
6231	5.37	0.7366	4.5-5.5	Premium
6232	5.155	0.6604	4.5-5.5	Premium
6233	4.735	0.635	4.5-5.5	Premium
6234	5.055	0.635	4.5-5.5	Premium
6235	5.3	0.7112	4.5-5.5	Premium
6236	4.63	0.6604	4.5-5.5	Premium
6237	4.705	0.6604	4.5-5.5	Premium
6238	5.29	0.7112	4.5-5.5	Premium
6239	4.815	0.6858	4.5-5.5	Premium
6240	5.03	0.6858	4.5-5.5	Premium
6241	4.825	0.7112	4.5-5.5	Premium
6242	5.235	0.6604	4.5-5.5	Premium
6243	4.95	0.6858	4.5-5.5	Premium
6244	4.845	0.6604	4.5-5.5	Premium
6245	4.99	0.6604	4.5-5.5	Premium
6246	4.92	0.6604	4.5-5.5	Premium
6247	4.935	0.6604	4.5-5.5	Premium
6248	4.585	0.635	4.5-5.5	Premium
6249	5.225	0.7112	4.5-5.5	Premium
6250	5.275	0.7112	4.5-5.5	Premium
6251	4.54	0.6858	4.5-5.5	Premium
6252	5.095	0.635	4.5-5.5	Premium
6253	4.78	0.6096	4.5-5.5	Premium
6254	5.185	0.6858	4.5-5.5	Premium
6255	4.92	0.6604	4.5-5.5	Premium
6256	5.01	0.635	4.5-5.5	Premium
6257	4.865	0.635	4.5-5.5	Premium
6258	5.355	0.6604	4.5-5.5	Premium
6259	4.595	0.6858	4.5-5.5	Premium
6260	4.785	0.6604	4.5-5.5	Premium
6261	5.265	0.6604	4.5-5.5	Premium
6262	5.265	0.6858	4.5-5.5	Premium
6263	5.15	0.6858	4.5-5.5	Premium
6264	5.26	0.6858	4.5-5.5	Premium
6265	4.95	0.7112	4.5-5.5	Premium
6266	5.235	0.6858	4.5-5.5	Premium
6267	5.34	0.6858	4.5-5.5	Premium
6268	4.735	0.6604	4.5-5.5	Premium
6269	5.145	0.635	4.5-5.5	Premium
6270	5.35	0.6858	4.5-5.5	Premium
6271	5.255	0.7112	4.5-5.5	Premium
6272	5.34	0.6858	4.5-5.5	Premium
6273	4.975	0.6858	4.5-5.5	Premium
6274	5.105	0.6604	4.5-5.5	Premium
6275	5.32	0.6858	4.5-5.5	Premium
6276	4.625	0.635	4.5-5.5	Premium
6277	4.765	0.6604	4.5-5.5	Premium
6278	4.69	0.6858	4.5-5.5	Premium
6279	5.14	0.6604	4.5-5.5	Premium
6280	4.74	0.635	4.5-5.5	Premium
6281	5.28	0.6858	4.5-5.5	Premium
6282	4.79	0.6858	4.5-5.5	Premium
6283	4.805	0.6858	4.5-5.5	Premium
6284	4.86	0.635	4.5-5.5	Premium
6285	4.94	0.6604	4.5-5.5	Premium
6286	5.285	0.7112	4.5-5.5	Premium
6287	4.96	0.6096	4.5-5.5	Premium
6288	5.075	0.6604	4.5-5.5	Premium
6289	4.885	0.635	4.5-5.5	Premium
6290	5.38	0.6858	4.5-5.5	Premium
6291	5.385	0.6858	4.5-5.5	Premium
6292	5.055	0.6604	4.5-5.5	Premium
6293	5.345	0.6858	4.5-5.5	Premium
6294	4.74	0.6858	4.5-5.5	Premium
6295	5.185	0.6858	4.5-5.5	Premium
6296	4.615	0.6604	4.5-5.5	Premium
6297	5.14	0.7112	4.5-5.5	Premium
6298	5.045	0.6604	4.5-5.5	Premium
6299	5.365	0.6604	4.5-5.5	Premium
6300	4.73	0.635	4.5-5.5	Premium
6301	4.9	0.6604	4.5-5.5	Premium
6302	5.36	0.6858	4.5-5.5	Premium
6303	4.795	0.6604	4.5-5.5	Premium
6304	5.05	0.6858	4.5-5.5	Premium
6305	4.995	0.6604	4.5-5.5	Premium
6306	5.13	0.635	4.5-5.5	Premium
6307	4.815	0.635	4.5-5.5	Premium
6308	5.04	0.7112	4.5-5.5	Premium
6309	4.53	0.635	4.5-5.5	Premium
6310	5.03	0.635	4.5-5.5	Premium
6311	5.085	0.6858	4.5-5.5	Premium
6312	5.04	0.635	4.5-5.5	Premium
6313	4.98	0.6858	4.5-5.5	Premium
6314	5.21	0.6604	4.5-5.5	Premium
6315	4.885	0.6604	4.5-5.5	Premium
6316	5.385	0.6604	4.5-5.5	Premium
6317	5.075	0.7112	4.5-5.5	Premium
6318	4.73	0.7112	4.5-5.5	Premium
6319	5.39	0.6858	4.5-5.5	Premium
6320	4.87	0.6858	4.5-5.5	Premium
6321	4.895	0.6604	4.5-5.5	Premium
6322	4.745	0.6858	4.5-5.5	Premium
6323	5.19	0.6604	4.5-5.5	Premium
6324	5.14	0.6604	4.5-5.5	Premium
6325	5.34	0.6604	4.5-5.5	Premium
6326	5.375	0.7112	4.5-5.5	Premium
6327	5.17	0.6858	4.5-5.5	Premium
6328	5.35	0.6604	4.5-5.5	Premium
6329	5.3	0.7112	4.5-5.5	Premium
6330	5.355	0.6604	4.5-5.5	Premium
6331	4.52	0.6858	4.5-5.5	Premium
6332	4.89	0.635	4.5-5.5	Premium
6333	4.665	0.635	4.5-5.5	Premium
6334	4.725	0.635	4.5-5.5	Premium
6335	4.855	0.635	4.5-5.5	Premium
6336	5.285	0.6604	4.5-5.5	Premium
6337	4.825	0.6858	4.5-5.5	Premium
6338	5.345	0.7112	4.5-5.5	Premium
6339	5.23	0.6604	4.5-5.5	Premium
6340	4.95	0.6604	4.5-5.5	Premium
6341	4.58	0.6604	4.5-5.5	Premium
6342	5.295	0.7366	4.5-5.5	Premium
6343	4.77	0.635	4.5-5.5	Premium
6344	5.17	0.6858	4.5-5.5	Premium
6345	4.74	0.6858	4.5-5.5	Premium
6346	4.605	0.635	4.5-5.5	Premium
6347	4.755	0.6604	4.5-5.5	Premium
6348	5.355	0.6858	4.5-5.5	Premium
6349	5.245	0.6858	4.5-5.5	Premium
6350	5.295	0.6858	4.5-5.5	Premium
6351	4.84	0.6604	4.5-5.5	Premium
6352	4.795	0.6858	4.5-5.5	Premium
6353	4.99	0.6604	4.5-5.5	Premium
6354	5.02	0.6604	4.5-5.5	Premium
6355	5.25		4.5-5.5	Premium
6356	5.355	0.6858	4.5-5.5	Premium
6357	5.34	0.7366	4.5-5.5	Premium
6358	4.95	0.6096	4.5-5.5	Premium
6359	5.24	0.6604	4.5-5.5	Premium
6360	4.845	0.6858	4.5-5.5	Premium
6361	4.725	0.635	4.5-5.5	Premium
6362	5.015	0.6604	4.5-5.5	Premium
6363	5.185	0.6604	4.5-5.5	Premium
6364	5.395	0.6858	4.5-5.5	Premium
6365	5.115	0.635	4.5-5.5	Premium
6366	5.3	0.6604	4.5-5.5	Premium
6367	5.205	0.6858	4.5-5.5	Premium
6368	4.975	0.7112	4.5-5.5	Premium
6369	4.935	0.6604	4.5-5.5	Premium
6370	4.66	0.6604	4.5-5.5	Premium
6371	5.31	0.6604	4.5-5.5	Premium
6372	5.005	0.6604	4.5-5.5	Premium
6373	4.765	0.7112	4.5-5.5	Premium
6374	5.095	0.635	4.5-5.5	Premium
6375	4.74	0.635	4.5-5.5	Premium
6376	5.24	0.635	4.5-5.5	Premium
6377	5.14	0.6858	4.5-5.5	Premium
6378	5.17	0.6604	4.5-5.5	Premium
6379	5.05		4.5-5.5	Premium
6380	5.12	0.6604	4.5-5.5	Premium
6381	4.575	0.635	4.5-5.5	Premium
6382	5.235	0.6858	4.5-5.5	Premium
6383	5.14	0.6858	4.5-5.5	Premium
6384	4.8		4.5-5.5	Premium
6385	5.25	0.6604	4.5-5.5	Premium
6386	5.14	0.6604	4.5-5.5	Premium
6387	5.335	0.6858	4.5-5.5	Premium
6388	4.52	0.635	4.5-5.5	Premium
6389	5.1		4.5-5.5	Premium
6390	5.21	0.6858	4.5-5.5	Premium
6391	5.215	0.6858	4.5-5.5	Premium
6392	5.355	0.7112	4.5-5.5	Premium
6393	4.64	0.635	4.5-5.5	Premium
6394	5.25		4.5-5.5	Premium
6395	4.9	0.6604	4.5-5.5	Premium
6396	4.88	0.6604	4.5-5.5	Premium
6397	5.055	0.7112	4.5-5.5	Premium
6398	4.9		4.5-5.5	Premium
6399	4.99	0.7112	4.5-5.5	Premium
6400	4.995	0.6604	4.5-5.5	Premium
6401	5.07	0.6604	4.5-5.5	Premium
6402	5.365	0.6604	4.5-5.5	Premium
6403	4.775	0.6858	4.5-5.5	Premium
6404	5.11	0.7112	4.5-5.5	Premium
6405	4.5		4.5-5.5	Premium
6406	4.805	0.6096	4.5-5.5	Premium
6407	5.18	0.7112	4.5-5.5	Premium
6408	5.15		4.5-5.5	Premium
6409	4.635	0.6858	4.5-5.5	Premium
6410	5.225	0.6858	4.5-5.5	Premium
6411	4.935	0.7112	4.5-5.5	Premium
6412	5.5		4.5-5.5	Premium
6413	5.21	0.6858	4.5-5.5	Premium
6414	5.45		4.5-5.5	Premium
6415	5.25	0.6604	4.5-5.5	Premium
6416	5.19	0.6604	4.5-5.5	Premium
6417	4.965	0.6604	4.5-5.5	Premium
6418	5.275	0.6604	4.5-5.5	Premium
6419	4.675	0.6604	4.5-5.5	Premium
6420	4.965	0.6604	4.5-5.5	Premium
6421	4.78	0.6604	4.5-5.5	Premium
6422	4.7		4.5-5.5	Premium
6423	5		4.5-5.5	Premium
6424	5.025	0.6858	4.5-5.5	Premium
6425	4.945	0.6604	4.5-5.5	Premium
6426	5.26	0.6858	4.5-5.5	Premium
6427	4.635	0.7112	4.5-5.5	Premium
6428	4.565	0.6604	4.5-5.5	Premium
6429	4.97	0.7112	4.5-5.5	Premium
6430	5.29	0.6604	4.5-5.5	Premium
6431	5.04	0.7112	4.5-5.5	Premium
6432	4.83	0.7112	4.5-5.5	Premium
6433	4.96	0.6858	4.5-5.5	Premium
6434	5.02	0.6604	4.5-5.5	Premium
6435	5.145	0.7366	4.5-5.5	Premium
6436	4.95		4.5-5.5	Premium
6437	4.8	0.6858	4.5-5.5	Premium
6438	4.86	0.6604	4.5-5.5	Premium
6439	4.75		4.5-5.5	Premium
6440	5.3	0.7112	4.5-5.5	Premium
6441	5.33	0.635	4.5-5.5	Premium
6442	4.565	0.6604	4.5-5.5	Premium
6443	4.695	0.6858	4.5-5.5	Premium
6444	4.6		4.5-5.5	Premium
6445	4.8		4.5-5.5	Premium
6446	4.935	0.635	4.5-5.5	Premium
6447	5.37	0.7112	4.5-5.5	Premium
6448	4.975	0.6096	4.5-5.5	Premium
6449	4.95		4.5-5.5	Premium
6450	5.105	0.6858	4.5-5.5	Premium
6451	5.285	0.6604	4.5-5.5	Premium
6452	5.105	0.6858	4.5-5.5	Premium
6453	4.635	0.635	4.5-5.5	Premium
6454	5.12	0.6604	4.5-5.5	Premium
6455	4.6		4.5-5.5	Premium
6456	5.345	0.6858	4.5-5.5	Premium
6457	5.1		4.5-5.5	Premium
6458	5.305	0.6604	4.5-5.5	Premium
6459	5.45		4.5-5.5	Premium
6460	5.32	0.6858	4.5-5.5	Premium
6461	4.86	0.635	4.5-5.5	Premium
6462	4.75		4.5-5.5	Premium
6463	5.3	0.6604	4.5-5.5	Premium
6464	5.35		4.5-5.5	Premium
6465	4.655	0.6858	4.5-5.5	Premium
6466	4.53	0.6604	4.5-5.5	Premium
6467	5		4.5-5.5	Premium
6468	4.68	0.6096	4.5-5.5	Premium
6469	4.9	0.6858	4.5-5.5	Premium
6470	4.9		4.5-5.5	Premium
6471	5.37	0.6858	4.5-5.5	Premium
6472	5.285	0.6604	4.5-5.5	Premium
6473	5.11	0.6604	4.5-5.5	Premium
6474	5.205	0.6858	4.5-5.5	Premium
6475	4.8		4.5-5.5	Premium
6476	5.25		4.5-5.5	Premium
6477	5.375	0.6604	4.5-5.5	Premium
6478	4.7		4.5-5.5	Premium
6479	5.27	0.6858	4.5-5.5	Premium
6480	5.31	0.6858	4.5-5.5	Premium
6481	5.1		4.5-5.5	Premium
6482	4.6		4.5-5.5	Premium
6483	5		4.5-5.5	Premium
6484	5.22	0.6858	4.5-5.5	Premium
6485	4.565	0.6604	4.5-5.5	Premium
6486	4.75		4.5-5.5	Premium
6487	4.86	0.635	4.5-5.5	Premium
6488	4.925	0.6858	4.5-5.5	Premium
6489	5.37	0.6858	4.5-5.5	Premium
6490	5.02	0.6604	4.5-5.5	Premium
6491	5.4		4.5-5.5	Premium
6492	4.765	0.6604	4.5-5.5	Premium
6493	5		4.5-5.5	Premium
6494	5.14	0.6858	4.5-5.5	Premium
6495	5.15		4.5-5.5	Premium
6496	5.155	0.7112	4.5-5.5	Premium
6497	4.815	0.6858	4.5-5.5	Premium
6498	4.73	0.6604	4.5-5.5	Premium
6499	5.07	0.6858	4.5-5.5	Premium
6500	5.305	0.6858	4.5-5.5	Premium
6501	4.6		4.5-5.5	Premium
6502	4.72	0.7112	4.5-5.5	Premium
6503	5.3		4.5-5.5	Premium
6504	5.045	0.6604	4.5-5.5	Premium
6505	4.825	0.635	4.5-5.5	Premium
6506	5.3		4.5-5.5	Premium
6507	5.105	0.6858	4.5-5.5	Premium
6508	4.94	0.6604	4.5-5.5	Premium
6509	4.66	0.635	4.5-5.5	Premium
6510	5.3		4.5-5.5	Premium
6511	4.745	0.5842	4.5-5.5	Premium
6512	5.015	0.6604	4.5-5.5	Premium
6513	5.005	0.6858	4.5-5.5	Premium
6514	4.6		4.5-5.5	Premium
6515	5.35	0.7366	4.5-5.5	Premium
6516	4.75		4.5-5.5	Premium
6517	4.65	0.6858	4.5-5.5	Premium
6518	5.15		4.5-5.5	Premium
6519	4.705	0.6858	4.5-5.5	Premium
6520	4.985	0.6858	4.5-5.5	Premium
6521	4.755	0.7112	4.5-5.5	Premium
6522	5.18	0.6604	4.5-5.5	Premium
6523	5.005	0.6858	4.5-5.5	Premium
6524	4.845	0.635	4.5-5.5	Premium
6525	5		4.5-5.5	Premium
6526	4.775	0.6096	4.5-5.5	Premium
6527	5.13	0.7112	4.5-5.5	Premium
6528	5.08	0.6604	4.5-5.5	Premium
6529	4.99	0.6604	4.5-5.5	Premium
6530	5.26	0.6604	4.5-5.5	Premium
6531	5.045	0.635	4.5-5.5	Premium
6532	4.895	0.635	4.5-5.5	Premium
6533	5.225	0.635	4.5-5.5	Premium
6534	4.94	0.6096	4.5-5.5	Premium
6535	4.91	0.6858	4.5-5.5	Premium
6536	5.095	0.635	4.5-5.5	Premium
6537	5.365	0.7112	4.5-5.5	Premium
6538	4.985	0.6096	4.5-5.5	Premium
6539	4.96	0.6604	4.5-5.5	Premium
6540	5.31	0.6604	4.5-5.5	Premium
6541	4.705	0.635	4.5-5.5	Premium
6542	4.725	0.6858	4.5-5.5	Premium
6543	5.115	0.6858	4.5-5.5	Premium
6544	5.29	0.6604	4.5-5.5	Premium
6545	5.02	0.6858	4.5-5.5	Premium
6546	5.17	0.6604	4.5-5.5	Premium
6547	4.875	0.6604	4.5-5.5	Premium
6548	4.905	0.6604	4.5-5.5	Premium
6549	5.365	0.6604	4.5-5.5	Premium
6550	4.835	0.6858	4.5-5.5	Premium
6551	5.095	0.6604	4.5-5.5	Premium
6552	5.25	0.6604	4.5-5.5	Premium
6553	5.33	0.6858	4.5-5.5	Premium
6554	5.02	0.635	4.5-5.5	Premium
6555	5.085	0.635	4.5-5.5	Premium
6556	5.2	0.6858	4.5-5.5	Premium
6557	4.775	0.6604	4.5-5.5	Premium
6558	5.05	0.6604	4.5-5.5	Premium
6559	5.025	0.6858	4.5-5.5	Premium
6560	4.955	0.6604	4.5-5.5	Premium
6561	4.69	0.6604	4.5-5.5	Premium
6562	4.87	0.6604	4.5-5.5	Premium
6563	4.52	0.635	4.5-5.5	Premium
6564	4.75	0.7112	4.5-5.5	Premium
6565	4.875	0.6604	4.5-5.5	Premium
6566	5.005	0.6604	4.5-5.5	Premium
6567	5.395	0.6604	4.5-5.5	Premium
6568	4.845	0.6858	4.5-5.5	Premium
6569	4.96	0.6858	4.5-5.5	Premium
6570	5.315	0.7112	4.5-5.5	Premium
6571	4.6		4.5-5.5	Premium
6572	4.97	0.6096	4.5-5.5	Premium
6573	4.7		4.5-5.5	Premium
6574	5.48	0.6858	4.5-5.5	Premium
6575	5.46	0.7112	4.5-5.5	Premium
6576	5.25	0.6604	4.5-5.5	Premium
6577	5.235	0.5842	4.5-5.5	Premium
6578	4.75		4.5-5.5	Premium
6579	5.025	0.6604	4.5-5.5	Premium
6580	5.5		4.5-5.5	Premium
6581	4.975	0.6858	4.5-5.5	Premium
6582	4.55		4.5-5.5	Premium
6583	4.525	0.635	4.5-5.5	Premium
6584	5.485	0.6858	4.5-5.5	Premium
6585	5.31	0.6858	4.5-5.5	Premium
6586	5.395	0.6858	4.5-5.5	Premium
6587	4.8		4.5-5.5	Premium
6588	5.205	0.7112	4.5-5.5	Premium
6589	4.965	0.6604	4.5-5.5	Premium
6590	4.995	0.6604	4.5-5.5	Premium
6591	5.175	0.6858	4.5-5.5	Premium
6592	4.935	0.6858	4.5-5.5	Premium
6593	5.17	0.6858	4.5-5.5	Premium
6594	5.26	0.6604	4.5-5.5	Premium
6595	5.46	0.7112	4.5-5.5	Premium
6596	5.14	0.6604	4.5-5.5	Premium
6597	4.755	0.6604	4.5-5.5	Premium
6598	4.98	0.6858	4.5-5.5	Premium
6599	5.395	0.6858	4.5-5.5	Premium
6600	5.17	0.6858	4.5-5.5	Premium
6601	4.85		4.5-5.5	Premium
6602	4.55	0.635	4.5-5.5	Premium
6603	4.955	0.6858	4.5-5.5	Premium
6604	5.31	0.6604	4.5-5.5	Premium
6605	4.82	0.7112	4.5-5.5	Premium
6606	5.405	0.6604	4.5-5.5	Premium
6607	4.57	0.6604	4.5-5.5	Premium
6608	4.925	0.6604	4.5-5.5	Premium
6609	4.67	0.6858	4.5-5.5	Premium
6610	4.775	0.6604	4.5-5.5	Premium
6611	4.605	0.6604	4.5-5.5	Premium
6612	5.41	0.6604	4.5-5.5	Premium
6613	4.91	0.6096	4.5-5.5	Premium
6614	4.64	0.6858	4.5-5.5	Premium
6615	5.14	0.6604	4.5-5.5	Premium
6616	5.05		4.5-5.5	Premium
6617	4.75		4.5-5.5	Premium
6618	5.05		4.5-5.5	Premium
6619	4.8		4.5-5.5	Premium
6620	5.25		4.5-5.5	Premium
6621	5.1		4.5-5.5	Premium
6622	4.95		4.5-5.5	Premium
6623	4.6		4.5-5.5	Premium
6624	5.26	0.7112	4.5-5.5	Premium
6625	5.43	0.6096	4.5-5.5	Premium
6626	4.54	0.6858	4.5-5.5	Premium
6627	5.1	0.7112	4.5-5.5	Premium
6628	4.6	0.6858	4.5-5.5	Premium
6629	5.4	0.6858	4.5-5.5	Premium
6630	4.83	0.6096	4.5-5.5	Premium
6631	4.95		4.5-5.5	Premium
6632	5.205	0.635	4.5-5.5	Premium
6633	4.58	0.6858	4.5-5.5	Premium
6634	4.85	0.635	4.5-5.5	Premium
6635	4.76	0.635	4.5-5.5	Premium
6636	5.49	0.7112	4.5-5.5	Premium
6637	5.075	0.635	4.5-5.5	Premium
6638	5.165	0.6858	4.5-5.5	Premium
6639	4.865	0.6604	4.5-5.5	Premium
6640	4.91	0.6858	4.5-5.5	Premium
6641	5.26	0.7112	4.5-5.5	Premium
6642	5.4		4.5-5.5	Premium
6643	5.33	0.635	4.5-5.5	Premium
6644	4.935	0.6858	4.5-5.5	Premium
6645	4.835	0.6604	4.5-5.5	Premium
6646	5.29	0.6604	4.5-5.5	Premium
6647	5.145	0.6858	4.5-5.5	Premium
6648	4.995	0.6604	4.5-5.5	Premium
6649	4.6		4.5-5.5	Premium
6650	5.305	0.6858	4.5-5.5	Premium
6651	5.4	0.6858	4.5-5.5	Premium
6652	5.28	0.6858	4.5-5.5	Premium
6653	5.31	0.6604	4.5-5.5	Premium
6654	5.18	0.6858	4.5-5.5	Premium
6655	5.33	0.6858	4.5-5.5	Premium
6656	5.3		4.5-5.5	Premium
6657	4.91	0.635	4.5-5.5	Premium
6658	4.8	0.6858	4.5-5.5	Premium
6659	5.165	0.6096	4.5-5.5	Premium
6660	5.415	0.6604	4.5-5.5	Premium
6661	4.96	0.635	4.5-5.5	Premium
6662	4.7		4.5-5.5	Premium
6663	4.85		4.5-5.5	Premium
6664	4.8		4.5-5.5	Premium
6665	4.85		4.5-5.5	Premium
6666	4.6		4.5-5.5	Premium
6667	5.15		4.5-5.5	Premium
6668	4.55		4.5-5.5	Premium
6669	4.9		4.5-5.5	Premium
6670	4.8		4.5-5.5	Premium
6671	5.35		4.5-5.5	Premium
6672	4.55		4.5-5.5	Premium
6673	5.1		4.5-5.5	Premium
6674	4.955	0.6604	4.5-5.5	Premium
6675	5.1		4.5-5.5	Premium
6676	5.15		4.5-5.5	Premium
6677	5.16	0.6858	4.5-5.5	Premium
6678	5.445	0.6858	4.5-5.5	Premium
6679	5.195	0.6858	4.5-5.5	Premium
6680	5.15	0.6858	4.5-5.5	Premium
6681	5.05		4.5-5.5	Premium
6682	5.34	0.7112	4.5-5.5	Premium
6683	5.35		4.5-5.5	Premium
6684	5.305	0.6604	4.5-5.5	Premium
6685	4.95		4.5-5.5	Premium
6686	4.67	0.7112	4.5-5.5	Premium
6687	5.15		4.5-5.5	Premium
6688	5.28	0.6858	4.5-5.5	Premium
6689	4.565	0.635	4.5-5.5	Premium
6690	4.735	0.6858	4.5-5.5	Premium
6691	4.81	0.635	4.5-5.5	Premium
6692	5.155	0.6096	4.5-5.5	Premium
6693	5.42	0.7112	4.5-5.5	Premium
6694	4.785	0.7112	4.5-5.5	Premium
6695	5.15		4.5-5.5	Premium
6696	4.67	0.635	4.5-5.5	Premium
6697	5.345	0.635	4.5-5.5	Premium
6698	5.16	0.6858	4.5-5.5	Premium
6699	5.3		4.5-5.5	Premium
6700	5.235	0.635	4.5-5.5	Premium
6701	4.92	0.6604	4.5-5.5	Premium
6702	4.725	0.6096	4.5-5.5	Premium
6703	5.465	0.7112	4.5-5.5	Premium
6704	5.29	0.7112	4.5-5.5	Premium
6705	4.7		4.5-5.5	Premium
6706	4.935	0.635	4.5-5.5	Premium
6707	5		4.5-5.5	Premium
6708	5.285	0.6604	4.5-5.5	Premium
6709	5.31	0.6604	4.5-5.5	Premium
6710	5.085	0.6858	4.5-5.5	Premium
6711	4.65		4.5-5.5	Premium
6712	5.32	0.7112	4.5-5.5	Premium
6713	4.775	0.6858	4.5-5.5	Premium
6714	5.155	0.7366	4.5-5.5	Premium
6715	4.74	0.6858	4.5-5.5	Premium
6716	4.6		4.5-5.5	Premium
6717	4.745	0.6604	4.5-5.5	Premium
6718	5.35		4.5-5.5	Premium
6719	5.255	0.6604	4.5-5.5	Premium
6720	4.94	0.6096	4.5-5.5	Premium
6721	5.265	0.6604	4.5-5.5	Premium
6722	5.285	0.6858	4.5-5.5	Premium
6723	4.87	0.635	4.5-5.5	Premium
6724	4.59	0.6096	4.5-5.5	Premium
6725	4.735	0.635	4.5-5.5	Premium
6726	5.43	0.8128	4.5-5.5	Premium
6727	5.335	0.6858	4.5-5.5	Premium
6728	5.115	0.635	4.5-5.5	Premium
6729	4.64	0.6858	4.5-5.5	Premium
6730	4.885	0.6604	4.5-5.5	Premium
6731	5.17	0.6604	4.5-5.5	Premium
6732	5.065	0.7112	4.5-5.5	Premium
6733	4.555	0.635	4.5-5.5	Premium
6734	5.15	0.6604	4.5-5.5	Premium
6735	5.49	0.7366	4.5-5.5	Premium
6736	4.765	0.6604	4.5-5.5	Premium
6737	4.795	0.6604	4.5-5.5	Premium
6738	5.415	0.6096	4.5-5.5	Premium
6739	5.14	0.6604	4.5-5.5	Premium
6740	4.775	0.6604	4.5-5.5	Premium
6741	4.975	0.6604	4.5-5.5	Premium
6742	5.18	0.6858	4.5-5.5	Premium
6743	4.545	0.6604	4.5-5.5	Premium
6744	4.88	0.6604	4.5-5.5	Premium
6745	4.91	0.6604	4.5-5.5	Premium
6746	5.005	0.6604	4.5-5.5	Premium
6747	5	0.635	4.5-5.5	Premium
6748	5.355	0.6604	4.5-5.5	Premium
6749	4.765	0.6096	4.5-5.5	Premium
6750	5.215	0.6858	4.5-5.5	Premium
6751	4.81	0.635	4.5-5.5	Premium
6752	4.525	0.6604	4.5-5.5	Premium
6753	5.32	0.6604	4.5-5.5	Premium
6754	4.7	0.6604	4.5-5.5	Premium
6755	5.13	0.6604	4.5-5.5	Premium
6756	4.77	0.6604	4.5-5.5	Premium
6757	5.385	0.6858	4.5-5.5	Premium
6758	5.325	0.6858	4.5-5.5	Premium
6759	4.725	0.6858	4.5-5.5	Premium
6760	5.3	0.6604	4.5-5.5	Premium
6761	5.445	0.6604	4.5-5.5	Premium
6762	4.78	0.6858	4.5-5.5	Premium
6763	5.415	0.6858	4.5-5.5	Premium
6764	5.405	0.6858	4.5-5.5	Premium
6765	5.025	0.7112	4.5-5.5	Premium
6766	5.38	0.6858	4.5-5.5	Premium
6767	5.245	0.6604	4.5-5.5	Premium
6768	5.445	0.6604	4.5-5.5	Premium
6769	5.46	0.6858	4.5-5.5	Premium
6770	5.335	0.6858	4.5-5.5	Premium
6771	4.955	0.6858	4.5-5.5	Premium
6772	4.855	0.6604	4.5-5.5	Premium
6773	5.095	0.6858	4.5-5.5	Premium
6774	4.775	0.6858	4.5-5.5	Premium
6775	4.645	0.6604	4.5-5.5	Premium
6776	4.925	0.6604	4.5-5.5	Premium
6777	4.53	0.6858	4.5-5.5	Premium
6778	5.02	0.6604	4.5-5.5	Premium
6779	5.345	0.6858	4.5-5.5	Premium
6780	4.885	0.6604	4.5-5.5	Premium
6781	5.02	0.6858	4.5-5.5	Premium
6782	5.16	0.6858	4.5-5.5	Premium
6783	5.43	0.6858	4.5-5.5	Premium
6784	4.58	0.635	4.5-5.5	Premium
6785	5.17	0.6604	4.5-5.5	Premium
6786	4.53	0.635	4.5-5.5	Premium
6787	5.36	0.6604	4.5-5.5	Premium
6788	4.755	0.7112	4.5-5.5	Premium
6789	4.515	0.6858	4.5-5.5	Premium
6790	5.125	0.7112	4.5-5.5	Premium
6791	4.885	0.6858	4.5-5.5	Premium
6792	4.785	0.635	4.5-5.5	Premium
6793	5.335	0.6858	4.5-5.5	Premium
6794	5.035	0.6096	4.5-5.5	Premium
6795	5.41	0.7112	4.5-5.5	Premium
6796	4.58	0.6604	4.5-5.5	Premium
6797	4.95	0.635	4.5-5.5	Premium
6798	5.375	0.7112	4.5-5.5	Premium
6799	4.83	0.6604	4.5-5.5	Premium
6800	5.15	0.635	4.5-5.5	Premium
6801	4.64	0.635	4.5-5.5	Premium
6802	5.255	0.6858	4.5-5.5	Premium
